global_event_ordinal	model	request_ordinal	seed	event_ordinal	endpoint_id	selector
22220	10_add_add16	13	13	18	tflite.Operator.opcode_index	sg=0;operator=0
22221	10_add_add16	13	13	19	tflite.Operator.inputs	sg=0;operator=0
22222	10_add_add16	13	13	20	tflite.Operator.outputs	sg=0;operator=0
22223	10_add_add16	13	13	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22224	10_add_add16	13	13	22	tflite.Operator.builtin_options	sg=0;operator=0
22225	10_add_add16	13	13	23	tflite.Operator.custom_options	sg=0;operator=0
22226	10_add_add16	13	13	24	tflite.Operator.custom_options_format	sg=0;operator=0
22227	10_add_add16	13	13	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22228	10_add_add16	13	13	26	tflite.Operator.intermediates	sg=0;operator=0
22229	10_add_add16	13	13	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22230	10_add_add16	13	13	28	tflite.OperatorCode.custom_code	opcode=0
22231	10_add_add16	13	13	29	tflite.OperatorCode.version	opcode=0
22232	10_add_add16	13	13	30	tflite.OperatorCode.builtin_code	opcode=0
22233	10_add_add16	13	13	31	tflite.Buffer.data	buffer=2
22234	10_add_add16	13	13	32	tflite.Buffer.offset	buffer=2
22235	10_add_add16	13	13	33	tflite.Buffer.size	buffer=2
22236	10_add_add16	14	14	0	tflite.Model.version	root
22237	10_add_add16	14	14	1	tflite.Model.description	root
22238	10_add_add16	14	14	2	tflite.Model.subgraphs	root
22239	10_add_add16	14	14	3	tflite.Model.operator_codes	root
22240	10_add_add16	14	14	4	tflite.Model.buffers	root
22241	10_add_add16	14	14	5	tflite.SubGraph.name	sg=0
22242	10_add_add16	14	14	6	tflite.SubGraph.inputs	sg=0
22243	10_add_add16	14	14	7	tflite.SubGraph.outputs	sg=0
22244	10_add_add16	14	14	8	tflite.SubGraph.tensors	sg=0
22245	10_add_add16	14	14	9	tflite.SubGraph.operators	sg=0
22246	10_add_add16	14	14	10	tflite.Tensor.shape	sg=0;tensor=1
22247	10_add_add16	14	14	11	tflite.Tensor.type	sg=0;tensor=1
22248	10_add_add16	14	14	12	tflite.Tensor.buffer	sg=0;tensor=1
22249	10_add_add16	14	14	13	tflite.Tensor.name	sg=0;tensor=1
22250	10_add_add16	14	14	14	tflite.Tensor.quantization	sg=0;tensor=1
22251	10_add_add16	14	14	15	tflite.Tensor.is_variable	sg=0;tensor=1
22252	10_add_add16	14	14	16	tflite.Tensor.shape_signature	sg=0;tensor=1
22253	10_add_add16	14	14	17	tflite.Tensor.has_rank	sg=0;tensor=1
22254	10_add_add16	14	14	18	tflite.Operator.opcode_index	sg=0;operator=0
22255	10_add_add16	14	14	19	tflite.Operator.inputs	sg=0;operator=0
22256	10_add_add16	14	14	20	tflite.Operator.outputs	sg=0;operator=0
22257	10_add_add16	14	14	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22258	10_add_add16	14	14	22	tflite.Operator.builtin_options	sg=0;operator=0
22259	10_add_add16	14	14	23	tflite.Operator.custom_options	sg=0;operator=0
22260	10_add_add16	14	14	24	tflite.Operator.custom_options_format	sg=0;operator=0
22261	10_add_add16	14	14	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22262	10_add_add16	14	14	26	tflite.Operator.intermediates	sg=0;operator=0
22263	10_add_add16	14	14	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22264	10_add_add16	14	14	28	tflite.OperatorCode.custom_code	opcode=0
22265	10_add_add16	14	14	29	tflite.OperatorCode.version	opcode=0
22266	10_add_add16	14	14	30	tflite.OperatorCode.builtin_code	opcode=0
22267	10_add_add16	14	14	31	tflite.Buffer.data	buffer=1
22268	10_add_add16	14	14	32	tflite.Buffer.offset	buffer=1
22269	10_add_add16	14	14	33	tflite.Buffer.size	buffer=1
22270	10_add_add16	15	15	0	tflite.Model.version	root
22271	10_add_add16	15	15	1	tflite.Model.description	root
22272	10_add_add16	15	15	2	tflite.Model.subgraphs	root
22273	10_add_add16	15	15	3	tflite.Model.operator_codes	root
22274	10_add_add16	15	15	4	tflite.Model.buffers	root
22275	10_add_add16	15	15	5	tflite.SubGraph.name	sg=0
22276	10_add_add16	15	15	6	tflite.SubGraph.inputs	sg=0
22277	10_add_add16	15	15	7	tflite.SubGraph.outputs	sg=0
22278	10_add_add16	15	15	8	tflite.SubGraph.tensors	sg=0
22279	10_add_add16	15	15	9	tflite.SubGraph.operators	sg=0
22280	10_add_add16	15	15	10	tflite.Tensor.shape	sg=0;tensor=0
22281	10_add_add16	15	15	11	tflite.Tensor.type	sg=0;tensor=0
22282	10_add_add16	15	15	12	tflite.Tensor.buffer	sg=0;tensor=0
22283	10_add_add16	15	15	13	tflite.Tensor.name	sg=0;tensor=0
22284	10_add_add16	15	15	14	tflite.Tensor.quantization	sg=0;tensor=0
22285	10_add_add16	15	15	15	tflite.Tensor.is_variable	sg=0;tensor=0
22286	10_add_add16	15	15	16	tflite.Tensor.shape_signature	sg=0;tensor=0
22287	10_add_add16	15	15	17	tflite.Tensor.has_rank	sg=0;tensor=0
22288	10_add_add16	15	15	18	tflite.Operator.opcode_index	sg=0;operator=0
22289	10_add_add16	15	15	19	tflite.Operator.inputs	sg=0;operator=0
22290	10_add_add16	15	15	20	tflite.Operator.outputs	sg=0;operator=0
22291	10_add_add16	15	15	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22292	10_add_add16	15	15	22	tflite.Operator.builtin_options	sg=0;operator=0
22293	10_add_add16	15	15	23	tflite.Operator.custom_options	sg=0;operator=0
22294	10_add_add16	15	15	24	tflite.Operator.custom_options_format	sg=0;operator=0
22295	10_add_add16	15	15	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22296	10_add_add16	15	15	26	tflite.Operator.intermediates	sg=0;operator=0
22297	10_add_add16	15	15	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22298	10_add_add16	15	15	28	tflite.OperatorCode.custom_code	opcode=0
22299	10_add_add16	15	15	29	tflite.OperatorCode.version	opcode=0
22300	10_add_add16	15	15	30	tflite.OperatorCode.builtin_code	opcode=0
22301	10_add_add16	15	15	31	tflite.Buffer.data	buffer=0
22302	10_add_add16	15	15	32	tflite.Buffer.offset	buffer=0
22303	10_add_add16	15	15	33	tflite.Buffer.size	buffer=0
22304	10_add_add16	16	16	0	tflite.Model.version	root
22305	10_add_add16	16	16	1	tflite.Model.description	root
22306	10_add_add16	16	16	2	tflite.Model.subgraphs	root
22307	10_add_add16	16	16	3	tflite.Model.operator_codes	root
22308	10_add_add16	16	16	4	tflite.Model.buffers	root
22309	10_add_add16	16	16	5	tflite.SubGraph.name	sg=0
22310	10_add_add16	16	16	6	tflite.SubGraph.inputs	sg=0
22311	10_add_add16	16	16	7	tflite.SubGraph.outputs	sg=0
22312	10_add_add16	16	16	8	tflite.SubGraph.tensors	sg=0
22313	10_add_add16	16	16	9	tflite.SubGraph.operators	sg=0
22314	10_add_add16	16	16	10	tflite.Tensor.shape	sg=0;tensor=2
22315	10_add_add16	16	16	11	tflite.Tensor.type	sg=0;tensor=2
22316	10_add_add16	16	16	12	tflite.Tensor.buffer	sg=0;tensor=2
22317	10_add_add16	16	16	13	tflite.Tensor.name	sg=0;tensor=2
22318	10_add_add16	16	16	14	tflite.Tensor.quantization	sg=0;tensor=2
22319	10_add_add16	16	16	15	tflite.Tensor.is_variable	sg=0;tensor=2
22320	10_add_add16	16	16	16	tflite.Tensor.shape_signature	sg=0;tensor=2
22321	10_add_add16	16	16	17	tflite.Tensor.has_rank	sg=0;tensor=2
22322	10_add_add16	16	16	18	tflite.Operator.opcode_index	sg=0;operator=0
22323	10_add_add16	16	16	19	tflite.Operator.inputs	sg=0;operator=0
22324	10_add_add16	16	16	20	tflite.Operator.outputs	sg=0;operator=0
22325	10_add_add16	16	16	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22326	10_add_add16	16	16	22	tflite.Operator.builtin_options	sg=0;operator=0
22327	10_add_add16	16	16	23	tflite.Operator.custom_options	sg=0;operator=0
22328	10_add_add16	16	16	24	tflite.Operator.custom_options_format	sg=0;operator=0
22329	10_add_add16	16	16	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22330	10_add_add16	16	16	26	tflite.Operator.intermediates	sg=0;operator=0
22331	10_add_add16	16	16	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22332	10_add_add16	16	16	28	tflite.OperatorCode.custom_code	opcode=0
22333	10_add_add16	16	16	29	tflite.OperatorCode.version	opcode=0
22334	10_add_add16	16	16	30	tflite.OperatorCode.builtin_code	opcode=0
22335	10_add_add16	16	16	31	tflite.Buffer.data	buffer=2
22336	10_add_add16	16	16	32	tflite.Buffer.offset	buffer=2
22337	10_add_add16	16	16	33	tflite.Buffer.size	buffer=2
22338	10_add_add16	17	17	0	tflite.Model.version	root
22339	10_add_add16	17	17	1	tflite.Model.description	root
22340	10_add_add16	17	17	2	tflite.Model.subgraphs	root
22341	10_add_add16	17	17	3	tflite.Model.operator_codes	root
22342	10_add_add16	17	17	4	tflite.Model.buffers	root
22343	10_add_add16	17	17	5	tflite.SubGraph.name	sg=0
22344	10_add_add16	17	17	6	tflite.SubGraph.inputs	sg=0
22345	10_add_add16	17	17	7	tflite.SubGraph.outputs	sg=0
22346	10_add_add16	17	17	8	tflite.SubGraph.tensors	sg=0
22347	10_add_add16	17	17	9	tflite.SubGraph.operators	sg=0
22348	10_add_add16	17	17	10	tflite.Tensor.shape	sg=0;tensor=1
22349	10_add_add16	17	17	11	tflite.Tensor.type	sg=0;tensor=1
22350	10_add_add16	17	17	12	tflite.Tensor.buffer	sg=0;tensor=1
22351	10_add_add16	17	17	13	tflite.Tensor.name	sg=0;tensor=1
22352	10_add_add16	17	17	14	tflite.Tensor.quantization	sg=0;tensor=1
22353	10_add_add16	17	17	15	tflite.Tensor.is_variable	sg=0;tensor=1
22354	10_add_add16	17	17	16	tflite.Tensor.shape_signature	sg=0;tensor=1
22355	10_add_add16	17	17	17	tflite.Tensor.has_rank	sg=0;tensor=1
22356	10_add_add16	17	17	18	tflite.Operator.opcode_index	sg=0;operator=0
22357	10_add_add16	17	17	19	tflite.Operator.inputs	sg=0;operator=0
22358	10_add_add16	17	17	20	tflite.Operator.outputs	sg=0;operator=0
22359	10_add_add16	17	17	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22360	10_add_add16	17	17	22	tflite.Operator.builtin_options	sg=0;operator=0
22361	10_add_add16	17	17	23	tflite.Operator.custom_options	sg=0;operator=0
22362	10_add_add16	17	17	24	tflite.Operator.custom_options_format	sg=0;operator=0
22363	10_add_add16	17	17	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22364	10_add_add16	17	17	26	tflite.Operator.intermediates	sg=0;operator=0
22365	10_add_add16	17	17	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22366	10_add_add16	17	17	28	tflite.OperatorCode.custom_code	opcode=0
22367	10_add_add16	17	17	29	tflite.OperatorCode.version	opcode=0
22368	10_add_add16	17	17	30	tflite.OperatorCode.builtin_code	opcode=0
22369	10_add_add16	17	17	31	tflite.Buffer.data	buffer=1
22370	10_add_add16	17	17	32	tflite.Buffer.offset	buffer=1
22371	10_add_add16	17	17	33	tflite.Buffer.size	buffer=1
22372	10_add_add16	18	18	0	tflite.Model.version	root
22373	10_add_add16	18	18	1	tflite.Model.description	root
22374	10_add_add16	18	18	2	tflite.Model.subgraphs	root
22375	10_add_add16	18	18	3	tflite.Model.operator_codes	root
22376	10_add_add16	18	18	4	tflite.Model.buffers	root
22377	10_add_add16	18	18	5	tflite.SubGraph.name	sg=0
22378	10_add_add16	18	18	6	tflite.SubGraph.inputs	sg=0
22379	10_add_add16	18	18	7	tflite.SubGraph.outputs	sg=0
22380	10_add_add16	18	18	8	tflite.SubGraph.tensors	sg=0
22381	10_add_add16	18	18	9	tflite.SubGraph.operators	sg=0
22382	10_add_add16	18	18	10	tflite.Tensor.shape	sg=0;tensor=0
22383	10_add_add16	18	18	11	tflite.Tensor.type	sg=0;tensor=0
22384	10_add_add16	18	18	12	tflite.Tensor.buffer	sg=0;tensor=0
22385	10_add_add16	18	18	13	tflite.Tensor.name	sg=0;tensor=0
22386	10_add_add16	18	18	14	tflite.Tensor.quantization	sg=0;tensor=0
22387	10_add_add16	18	18	15	tflite.Tensor.is_variable	sg=0;tensor=0
22388	10_add_add16	18	18	16	tflite.Tensor.shape_signature	sg=0;tensor=0
22389	10_add_add16	18	18	17	tflite.Tensor.has_rank	sg=0;tensor=0
22390	10_add_add16	18	18	18	tflite.Operator.opcode_index	sg=0;operator=0
22391	10_add_add16	18	18	19	tflite.Operator.inputs	sg=0;operator=0
22392	10_add_add16	18	18	20	tflite.Operator.outputs	sg=0;operator=0
22393	10_add_add16	18	18	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22394	10_add_add16	18	18	22	tflite.Operator.builtin_options	sg=0;operator=0
22395	10_add_add16	18	18	23	tflite.Operator.custom_options	sg=0;operator=0
22396	10_add_add16	18	18	24	tflite.Operator.custom_options_format	sg=0;operator=0
22397	10_add_add16	18	18	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22398	10_add_add16	18	18	26	tflite.Operator.intermediates	sg=0;operator=0
22399	10_add_add16	18	18	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22400	10_add_add16	18	18	28	tflite.OperatorCode.custom_code	opcode=0
22401	10_add_add16	18	18	29	tflite.OperatorCode.version	opcode=0
22402	10_add_add16	18	18	30	tflite.OperatorCode.builtin_code	opcode=0
22403	10_add_add16	18	18	31	tflite.Buffer.data	buffer=0
22404	10_add_add16	18	18	32	tflite.Buffer.offset	buffer=0
22405	10_add_add16	18	18	33	tflite.Buffer.size	buffer=0
22406	10_add_add16	19	19	0	tflite.Model.version	root
22407	10_add_add16	19	19	1	tflite.Model.description	root
22408	10_add_add16	19	19	2	tflite.Model.subgraphs	root
22409	10_add_add16	19	19	3	tflite.Model.operator_codes	root
22410	10_add_add16	19	19	4	tflite.Model.buffers	root
22411	10_add_add16	19	19	5	tflite.SubGraph.name	sg=0
22412	10_add_add16	19	19	6	tflite.SubGraph.inputs	sg=0
22413	10_add_add16	19	19	7	tflite.SubGraph.outputs	sg=0
22414	10_add_add16	19	19	8	tflite.SubGraph.tensors	sg=0
22415	10_add_add16	19	19	9	tflite.SubGraph.operators	sg=0
22416	10_add_add16	19	19	10	tflite.Tensor.shape	sg=0;tensor=2
22417	10_add_add16	19	19	11	tflite.Tensor.type	sg=0;tensor=2
22418	10_add_add16	19	19	12	tflite.Tensor.buffer	sg=0;tensor=2
22419	10_add_add16	19	19	13	tflite.Tensor.name	sg=0;tensor=2
22420	10_add_add16	19	19	14	tflite.Tensor.quantization	sg=0;tensor=2
22421	10_add_add16	19	19	15	tflite.Tensor.is_variable	sg=0;tensor=2
22422	10_add_add16	19	19	16	tflite.Tensor.shape_signature	sg=0;tensor=2
22423	10_add_add16	19	19	17	tflite.Tensor.has_rank	sg=0;tensor=2
22424	10_add_add16	19	19	18	tflite.Operator.opcode_index	sg=0;operator=0
22425	10_add_add16	19	19	19	tflite.Operator.inputs	sg=0;operator=0
22426	10_add_add16	19	19	20	tflite.Operator.outputs	sg=0;operator=0
22427	10_add_add16	19	19	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22428	10_add_add16	19	19	22	tflite.Operator.builtin_options	sg=0;operator=0
22429	10_add_add16	19	19	23	tflite.Operator.custom_options	sg=0;operator=0
22430	10_add_add16	19	19	24	tflite.Operator.custom_options_format	sg=0;operator=0
22431	10_add_add16	19	19	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22432	10_add_add16	19	19	26	tflite.Operator.intermediates	sg=0;operator=0
22433	10_add_add16	19	19	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22434	10_add_add16	19	19	28	tflite.OperatorCode.custom_code	opcode=0
22435	10_add_add16	19	19	29	tflite.OperatorCode.version	opcode=0
22436	10_add_add16	19	19	30	tflite.OperatorCode.builtin_code	opcode=0
22437	10_add_add16	19	19	31	tflite.Buffer.data	buffer=2
22438	10_add_add16	19	19	32	tflite.Buffer.offset	buffer=2
22439	10_add_add16	19	19	33	tflite.Buffer.size	buffer=2
22440	10_add_add16	20	20	0	tflite.Model.version	root
22441	10_add_add16	20	20	1	tflite.Model.description	root
22442	10_add_add16	20	20	2	tflite.Model.subgraphs	root
22443	10_add_add16	20	20	3	tflite.Model.operator_codes	root
22444	10_add_add16	20	20	4	tflite.Model.buffers	root
22445	10_add_add16	20	20	5	tflite.SubGraph.name	sg=0
22446	10_add_add16	20	20	6	tflite.SubGraph.inputs	sg=0
22447	10_add_add16	20	20	7	tflite.SubGraph.outputs	sg=0
22448	10_add_add16	20	20	8	tflite.SubGraph.tensors	sg=0
22449	10_add_add16	20	20	9	tflite.SubGraph.operators	sg=0
22450	10_add_add16	20	20	10	tflite.Tensor.shape	sg=0;tensor=1
22451	10_add_add16	20	20	11	tflite.Tensor.type	sg=0;tensor=1
22452	10_add_add16	20	20	12	tflite.Tensor.buffer	sg=0;tensor=1
22453	10_add_add16	20	20	13	tflite.Tensor.name	sg=0;tensor=1
22454	10_add_add16	20	20	14	tflite.Tensor.quantization	sg=0;tensor=1
22455	10_add_add16	20	20	15	tflite.Tensor.is_variable	sg=0;tensor=1
22456	10_add_add16	20	20	16	tflite.Tensor.shape_signature	sg=0;tensor=1
22457	10_add_add16	20	20	17	tflite.Tensor.has_rank	sg=0;tensor=1
22458	10_add_add16	20	20	18	tflite.Operator.opcode_index	sg=0;operator=0
22459	10_add_add16	20	20	19	tflite.Operator.inputs	sg=0;operator=0
22460	10_add_add16	20	20	20	tflite.Operator.outputs	sg=0;operator=0
22461	10_add_add16	20	20	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22462	10_add_add16	20	20	22	tflite.Operator.builtin_options	sg=0;operator=0
22463	10_add_add16	20	20	23	tflite.Operator.custom_options	sg=0;operator=0
22464	10_add_add16	20	20	24	tflite.Operator.custom_options_format	sg=0;operator=0
22465	10_add_add16	20	20	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22466	10_add_add16	20	20	26	tflite.Operator.intermediates	sg=0;operator=0
22467	10_add_add16	20	20	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22468	10_add_add16	20	20	28	tflite.OperatorCode.custom_code	opcode=0
22469	10_add_add16	20	20	29	tflite.OperatorCode.version	opcode=0
22470	10_add_add16	20	20	30	tflite.OperatorCode.builtin_code	opcode=0
22471	10_add_add16	20	20	31	tflite.Buffer.data	buffer=1
22472	10_add_add16	20	20	32	tflite.Buffer.offset	buffer=1
22473	10_add_add16	20	20	33	tflite.Buffer.size	buffer=1
22474	10_add_add16	21	21	0	tflite.Model.version	root
22475	10_add_add16	21	21	1	tflite.Model.description	root
22476	10_add_add16	21	21	2	tflite.Model.subgraphs	root
22477	10_add_add16	21	21	3	tflite.Model.operator_codes	root
22478	10_add_add16	21	21	4	tflite.Model.buffers	root
22479	10_add_add16	21	21	5	tflite.SubGraph.name	sg=0
22480	10_add_add16	21	21	6	tflite.SubGraph.inputs	sg=0
22481	10_add_add16	21	21	7	tflite.SubGraph.outputs	sg=0
22482	10_add_add16	21	21	8	tflite.SubGraph.tensors	sg=0
22483	10_add_add16	21	21	9	tflite.SubGraph.operators	sg=0
22484	10_add_add16	21	21	10	tflite.Tensor.shape	sg=0;tensor=0
22485	10_add_add16	21	21	11	tflite.Tensor.type	sg=0;tensor=0
22486	10_add_add16	21	21	12	tflite.Tensor.buffer	sg=0;tensor=0
22487	10_add_add16	21	21	13	tflite.Tensor.name	sg=0;tensor=0
22488	10_add_add16	21	21	14	tflite.Tensor.quantization	sg=0;tensor=0
22489	10_add_add16	21	21	15	tflite.Tensor.is_variable	sg=0;tensor=0
22490	10_add_add16	21	21	16	tflite.Tensor.shape_signature	sg=0;tensor=0
22491	10_add_add16	21	21	17	tflite.Tensor.has_rank	sg=0;tensor=0
22492	10_add_add16	21	21	18	tflite.Operator.opcode_index	sg=0;operator=0
22493	10_add_add16	21	21	19	tflite.Operator.inputs	sg=0;operator=0
22494	10_add_add16	21	21	20	tflite.Operator.outputs	sg=0;operator=0
22495	10_add_add16	21	21	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22496	10_add_add16	21	21	22	tflite.Operator.builtin_options	sg=0;operator=0
22497	10_add_add16	21	21	23	tflite.Operator.custom_options	sg=0;operator=0
22498	10_add_add16	21	21	24	tflite.Operator.custom_options_format	sg=0;operator=0
22499	10_add_add16	21	21	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22500	10_add_add16	21	21	26	tflite.Operator.intermediates	sg=0;operator=0
22501	10_add_add16	21	21	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22502	10_add_add16	21	21	28	tflite.OperatorCode.custom_code	opcode=0
22503	10_add_add16	21	21	29	tflite.OperatorCode.version	opcode=0
22504	10_add_add16	21	21	30	tflite.OperatorCode.builtin_code	opcode=0
22505	10_add_add16	21	21	31	tflite.Buffer.data	buffer=0
22506	10_add_add16	21	21	32	tflite.Buffer.offset	buffer=0
22507	10_add_add16	21	21	33	tflite.Buffer.size	buffer=0
22508	10_add_add16	22	22	0	tflite.Model.version	root
22509	10_add_add16	22	22	1	tflite.Model.description	root
22510	10_add_add16	22	22	2	tflite.Model.subgraphs	root
22511	10_add_add16	22	22	3	tflite.Model.operator_codes	root
22512	10_add_add16	22	22	4	tflite.Model.buffers	root
22513	10_add_add16	22	22	5	tflite.SubGraph.name	sg=0
22514	10_add_add16	22	22	6	tflite.SubGraph.inputs	sg=0
22515	10_add_add16	22	22	7	tflite.SubGraph.outputs	sg=0
22516	10_add_add16	22	22	8	tflite.SubGraph.tensors	sg=0
22517	10_add_add16	22	22	9	tflite.SubGraph.operators	sg=0
22518	10_add_add16	22	22	10	tflite.Tensor.shape	sg=0;tensor=2
22519	10_add_add16	22	22	11	tflite.Tensor.type	sg=0;tensor=2
22520	10_add_add16	22	22	12	tflite.Tensor.buffer	sg=0;tensor=2
22521	10_add_add16	22	22	13	tflite.Tensor.name	sg=0;tensor=2
22522	10_add_add16	22	22	14	tflite.Tensor.quantization	sg=0;tensor=2
22523	10_add_add16	22	22	15	tflite.Tensor.is_variable	sg=0;tensor=2
22524	10_add_add16	22	22	16	tflite.Tensor.shape_signature	sg=0;tensor=2
22525	10_add_add16	22	22	17	tflite.Tensor.has_rank	sg=0;tensor=2
22526	10_add_add16	22	22	18	tflite.Operator.opcode_index	sg=0;operator=0
22527	10_add_add16	22	22	19	tflite.Operator.inputs	sg=0;operator=0
22528	10_add_add16	22	22	20	tflite.Operator.outputs	sg=0;operator=0
22529	10_add_add16	22	22	21	tflite.Operator.builtin_options_type	sg=0;operator=0
22530	10_add_add16	22	22	22	tflite.Operator.builtin_options	sg=0;operator=0
22531	10_add_add16	22	22	23	tflite.Operator.custom_options	sg=0;operator=0
22532	10_add_add16	22	22	24	tflite.Operator.custom_options_format	sg=0;operator=0
22533	10_add_add16	22	22	25	tflite.Operator.mutating_variable_inputs	sg=0;operator=0
22534	10_add_add16	22	22	26	tflite.Operator.intermediates	sg=0;operator=0
22535	10_add_add16	22	22	27	tflite.OperatorCode.deprecated_builtin_code	opcode=0
22536	10_add_add16	22	22	28	tflite.OperatorCode.custom_code	opcode=0
22537	10_add_add16	22	22	29	tflite.OperatorCode.version	opcode=0
22538	10_add_add16	22	22	30	tflite.OperatorCode.builtin_code	opcode=0
22539	10_add_add16	22	22	31	tflite.Buffer.data	buffer=2
